Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
29.12.2015;08:00;09:00;4.642,25;1.042,25;2.737,75;14.268,75;276,5;170;10.353;14.408,75;6.873,5;2.039,25;973,5;3.416,25
29.12.2015;09:00;10:00;4.652,5;1.071,75;2.744;13.638,75;2.203,25;172,25;10.465,75;14.092;7.554;2.043,25;1.191,75;3.700,75
29.12.2015;10:00;11:00;4.666,5;1.070,5;2.737;12.596,25;4.823;169,75;10.466,5;14.211;8.209,75;2.050,75;731;3.862
29.12.2015;11:00;12:00;4.671,25;1.032,5;2.686;11.231,75;6.812,75;166;10.463,75;14.252,75;8.686;2.054,5;783,25;3.718,75
29.12.2015;12:00;13:00;4.654,75;1.031;2.501,75;10.116,75;7.395;166,25;10.456,5;14.235,25;9.051,25;2.059,25;727;3.710,25
29.12.2015;13:00;14:00;4.648,25;1.025,75;2.292,25;8.913,5;6.187,5;168;10.449;14.400,5;9.474,5;2.057,75;645;4.007,75
29.12.2015;14:00;15:00;4.668,75;1.045,25;2.035,5;7.616,5;3.709,5;171;10.426;14.598,75;9.818,5;2.066,25;1.074;4.100,5
29.12.2015;15:00;16:00;4.694;1.037,25;1.931,25;7.401,25;1.169,5;171,5;10.512,75;14.621,75;9.174,5;2.083,5;1.369,75;3.943
29.12.2015;16:00;17:00;4.696;1.034,5;1.921,5;7.665,5;46,75;173,25;10.475,75;14.569,25;9.707,75;2.161,25;2.012,25;4.447
29.12.2015;17:00;18:00;4.680;1.007;1.962,5;8.107,5;0;174;10.588,75;14.472;9.824,25;2.225;3.318,5;4.699,25
29.12.2015;18:00;19:00;4.696;1.015,25;1.945;8.391;0;174;10.594,5;14.065,75;9.845;2.232,25;3.985,75;4.748
29.12.2015;19:00;20:00;4.708,25;1.010;1.886,75;8.190,75;0;174;10.661,25;14.123;9.828,75;2.104,5;3.010;4.699,75
29.12.2015;20:00;21:00;4.693,5;1.023,5;1.908,75;7.998,5;0;173;10.647,25;13.833;9.300,25;2.002,75;2.086,75;4.017,5
29.12.2015;21:00;22:00;4.698;996,25;1.718;8.040,75;0;170,75;10.666;14.288,25;8.837;1.947,5;923,5;3.553,75
29.12.2015;22:00;23:00;4.699;1.011;1.601,75;7.522,25;0;171;10.723;14.216;8.158;1.937,75;912,75;3.404,75
29.12.2015;23:00;00:00;4.689,5;1.033;1.550,25;7.293,25;0;171;10.698;14.025,75;7.429,25;1.939,75;1.013,75;2.991,5
30.12.2015;00:00;01:00;4.681,25;971,75;1.634,5;6.139;0;170,25;10.674;14.023,75;6.234,25;1.917,25;420,25;3.076,5
30.12.2015;01:00;02:00;4.683,5;982,75;1.700,5;5.875;0;170;10.554;14.033,75;5.774,75;1.859,25;435,75;3.188,25
30.12.2015;02:00;03:00;4.663,25;971,25;1.639,5;6.048;0;170;10.566;14.129,5;5.102,25;1.904,25;405,25;3.081,25
30.12.2015;03:00;04:00;4.651,5;968,25;1.677,25;6.260,25;0;170;10.563,75;14.369,5;4.585,25;1.929,25;640,25;2.943,25
30.12.2015;04:00;05:00;4.652,75;976,25;1.998,25;6.660,25;0;170;10.516,25;14.383,75;4.347,25;1.932,25;401,75;2.640,25
30.12.2015;05:00;06:00;4.643;985;2.164,75;7.344;0;171,25;10.497;14.456,75;4.707;2.008,75;280,5;2.932,25
30.12.2015;06:00;07:00;4.659;967,5;2.267;8.128,25;0;172;10.441,75;14.142;5.650,75;2.085;198;3.370,75
30.12.2015;07:00;08:00;4.690,25;962,75;2.288;8.550,75;0;172;10.586,5;14.197,25;6.849,25;2.106,25;349,25;3.871,25
30.12.2015;08:00;09:00;4.701,5;990,75;2.294,5;9.106,5;188,75;172;10.586;14.226,75;8.402,5;2.118,25;604;4.633,5
30.12.2015;09:00;10:00;4.692,75;991,25;2.287,5;8.853,25;1.444;170,25;10.600,75;13.988,25;9.055,75;2.082,25;1.212,25;4.567,25
30.12.2015;10:00;11:00;4.681;978;2.297,5;8.910,75;3.324,5;168;10.591,5;13.866,25;8.855,25;2.038,75;735,25;4.529,25
30.12.2015;11:00;12:00;4.693,25;1.001,75;2.276,25;8.792,5;5.419,5;167,5;10.594,5;13.883;8.625,25;2.044;700,75;4.417,25
30.12.2015;12:00;13:00;4.712,5;1.022;2.260,25;9.103,25;6.464,5;167;10.585,25;13.929,75;8.025,5;2.032;781;4.520
30.12.2015;13:00;14:00;4.702,25;999,25;2.301,25;9.475,25;5.632,5;168,25;10.583,5;13.732,5;7.167,25;2.051,5;677;4.068,5
30.12.2015;14:00;15:00;4.710,75;996,5;2.325,5;9.912;3.600,5;164,25;10.583;13.902,25;6.720,25;2.031,25;785,5;4.195,75
30.12.2015;15:00;16:00;4.712;980;2.539,25;11.363,75;1.141,5;169,75;10.542,5;14.044,25;6.687;2.095;549,5;4.120
30.12.2015;16:00;17:00;4.732,5;998,75;2.664,75;13.364,75;52,75;171;10.528,75;14.081,25;6.535,25;2.106;834;3.757,5
30.12.2015;17:00;18:00;4.732;1.028;2.693,25;14.888,5;0;171;10.422,5;14.017;6.711,75;2.090,5;2.061;4.383,5
30.12.2015;18:00;19:00;4.742,5;1.048;2.712,75;15.690,5;0;156,75;10.369,75;13.910,75;6.444,5;1.980;2.499,5;4.136,25
30.12.2015;19:00;20:00;4.747,25;1.038,75;2.730,75;15.746,25;0;138,75;10.337,5;13.785,5;5.871,25;1.873;2.655,25;3.541
30.12.2015;20:00;21:00;4.739;989,25;2.560;15.752;0;133,5;10.363;13.360;4.987,5;1.746,75;1.559;3.292
30.12.2015;21:00;22:00;4.721,25;989,5;2.531;15.510;0;132;10.345,25;13.347,25;4.201,75;1.718;863,25;3.570,25
30.12.2015;22:00;23:00;4.708,25;973,5;2.531,5;15.301,75;0;132,5;10.265,75;13.086,25;3.970;1.727,5;671,25;2.910
30.12.2015;23:00;00:00;4.708,75;982;2.535,75;15.162,5;0;132,25;10.208;12.069;3.549,75;1.701,25;237;2.637,25
31.12.2015;00:00;01:00;4.547,5;985,5;2.538,75;15.487,25;0;132;10.255,75;10.792,5;3.151;1.579,5;154,25;3.280,5
31.12.2015;01:00;02:00;4.527,5;965,25;2.541,25;15.085;0;132,75;10.199,5;10.609;2.882,75;1.552,5;125,25;3.384,5
31.12.2015;02:00;03:00;4.514;978;2.661;15.239;0;132,5;10.057;10.027,75;2.835,5;1.562,5;166,5;3.417
31.12.2015;03:00;04:00;4.474,25;945,5;2.726,5;15.542,75;0;133;10.223,75;9.558,75;2.514,75;1.557,5;90,25;3.195,25
31.12.2015;04:00;05:00;4.489,75;955;2.724,25;15.973,25;0;134,25;10.125;9.420,25;2.471;1.598,75;92;3.301,75
31.12.2015;05:00;06:00;4.499,25;982,75;2.726,25;16.192,25;0;135;10.179,5;9.507,5;2.536,5;1.567;96,25;3.444,75
31.12.2015;06:00;07:00;4.499;946,25;2.724,75;16.300,75;0;135,5;10.213,75;9.525,75;2.716;1.585,75;42,75;3.275,75
31.12.2015;07:00;08:00;4.538;980;2.725;15.910,75;0;136;10.321,75;10.120;3.100,25;1.717,75;267,5;3.495,25
31.12.2015;08:00;09:00;4.589,5;1.020;2.706,25;15.413;293,5;159,75;10.359;11.620,25;3.247;1.955,5;172,25;3.394,5
31.12.2015;09:00;10:00;4.618;1.001,5;2.716;14.470,75;1.859;171;10.396,25;12.531;3.642,5;2.054,75;213,25;3.502,25
31.12.2015;10:00;11:00;4.621,5;1.021,5;2.726;12.790,5;3.207,5;171;10.386,25;12.913,5;4.222,75;2.146,75;187,5;3.382,25
31.12.2015;11:00;12:00;4.621,75;1.017,5;2.635,5;10.914,75;4.139,5;171;10.368;13.718;4.717,5;2.137;605,25;3.706
31.12.2015;12:00;13:00;4.611,25;985,75;2.646,5;9.483,5;4.007,75;170,5;10.375,25;13.899;5.330,5;2.116;486;3.874
31.12.2015;13:00;14:00;4.601,25;977,25;2.715;8.586,5;3.505,75;172;10.496,25;13.900,75;5.755,5;2.137;835,25;3.747
31.12.2015;14:00;15:00;4.605,25;1.003,25;2.703;7.624;2.327,5;172;10.468,75;14.049,25;6.070,5;2.140,75;1.647,75;3.914,5
31.12.2015;15:00;16:00;4.620,25;978,75;2.677,25;6.867;824,75;172,5;10.415,75;14.317;6.575,75;2.121,75;2.294,25;4.260,5
31.12.2015;16:00;17:00;4.629,75;1.032,25;2.604,25;6.639,75;59;173;10.468,25;14.673,25;6.957,75;2.133,5;2.411;4.281,5
31.12.2015;17:00;18:00;4.632;1.051;2.505;6.344,75;0;173;10.469,5;14.614,75;7.132,5;2.152,25;3.102;4.550,25
31.12.2015;18:00;19:00;4.635,75;997,5;2.377;6.101,25;0;173;10.460;14.668,5;7.205,5;2.154,75;1.845,75;4.386
31.12.2015;19:00;20:00;4.632,5;1.010;2.052,75;6.004,25;0;173;10.440,25;14.699,5;6.742,75;2.114,25;1.861,5;4.189
31.12.2015;20:00;21:00;4.616,25;1.009,5;1.686,5;5.702;0;173;10.458;14.726,5;6.386;2.062;1.166,75;4.101
31.12.2015;21:00;22:00;4.603;984,5;1.663,25;5.488,5;0;173;10.462,25;14.718,25;6.322;2.042,5;1.057;3.665
31.12.2015;22:00;23:00;4.596,25;1.002,5;2.031,25;5.460,25;0;173;10.695;14.729,5;5.920,25;1.994,25;1.084,25;3.523,25
31.12.2015;23:00;00:00;4.593,5;1.018,5;2.293,25;5.297,75;0;170;10.714,75;14.745,25;5.626,75;1.959,5;430,75;3.467,75
01.01.2016;00:00;01:00;4.602,75;1.036,25;2.282,5;6.446,75;0;182;10.705,5;14.720;4.848,25;1.931,25;301,25;3.597,5
01.01.2016;01:00;02:00;4.584,25;1.031;2.293;6.253,75;0;182;10.701,75;14.792,75;4.127,75;1.934,75;288;3.505,75
01.01.2016;02:00;03:00;4.570,75;1.029,25;2.236,25;6.263,25;0;182;10.604,25;14.855,25;3.882,25;1.934;91,5;3.256,75
01.01.2016;03:00;04:00;4.578;1.016,75;2.014,75;6.399;0;182;10.682,5;14.953,25;3.670;1.925;66,25;3.125,25
01.01.2016;04:00;05:00;4.572;997,75;1.945,75;6.419,5;0;182;10.608,5;14.930,5;3.657,5;1.942,25;56,25;2.900,5
01.01.2016;05:00;06:00;4.567,5;995,25;1.583,5;5.820,75;0;182;10.468,25;14.964,5;3.686,5;1.948,25;59;2.722,75
01.01.2016;06:00;07:00;4.576;1.003;1.331,25;5.290,75;0;182;10.421,75;14.760,25;3.838,75;1.932,75;48;2.468
01.01.2016;07:00;08:00;4.587,25;1.000,75;947,5;4.654,75;0;182;10.295,5;14.943,5;3.953,75;1.940,25;648,5;2.695,5
01.01.2016;08:00;09:00;4.628;1.000,75;650;3.978,5;137;182;10.327,75;14.953;4.184,75;1.962,75;341,25;2.844,25
01.01.2016;09:00;10:00;4.630;1.054,75;442;3.278,25;964,5;182;10.317;14.750,75;4.213,5;1.975,5;281,75;3.365
01.01.2016;10:00;11:00;4.630,5;1.045;305,5;2.422;2.522,5;182;10.232;14.654,25;4.765,75;2.030;178;3.627,25
01.01.2016;11:00;12:00;4.636,75;1.037,5;171,75;1.624,5;3.767,5;182;10.193,5;14.958,75;5.426,5;2.022,75;440,75;3.730,5
01.01.2016;12:00;13:00;4.646,75;1.019,75;129,75;1.100,25;4.121;182;10.426;15.089,5;5.665;2.009,75;634;3.677,5
01.01.2016;13:00;14:00;4.643,75;1.052,25;82;682,5;3.717;182;10.537,75;15.169,5;5.801,25;2.010;414,5;3.057,5
01.01.2016;14:00;15:00;4.622;1.076;45,5;434;2.442;182;10.683;15.368;5.739,75;2.020,75;1.126,75;3.404,5
01.01.2016;15:00;16:00;4.621,75;1.084,5;4,5;381,5;840,75;182;10.678,75;15.414,25;5.767,5;1.987,25;1.668,75;3.083,75
01.01.2016;16:00;17:00;4.617,5;1.071,75;0;629,5;50,5;182;10.686,25;15.443,75;6.082,25;2.002,5;2.810;3.473,75
01.01.2016;17:00;18:00;4.648,5;1.057,25;4,5;1.234,75;0;182,75;10.577,25;15.443,75;6.703,5;2.068;2.938,75;4.077,25
01.01.2016;18:00;19:00;4.618,5;1.046,5;99,75;1.954,5;0;185;10.663;15.427;6.823,75;2.085,5;1.812,25;4.129,5
01.01.2016;19:00;20:00;4.636;1.024,5;271,25;2.946,25;0;184,25;10.614,5;15.455,75;6.643,75;2.084,25;1.881,25;3.646,5
01.01.2016;20:00;21:00;4.641,75;998,75;618;3.629,75;0;183;10.563;15.470;6.127;2.022,25;1.714,5;3.284
01.01.2016;21:00;22:00;4.630,5;993;912,5;4.349;0;183,25;10.654,5;15.366,75;5.368,25;1.987,5;1.563;3.006,25
01.01.2016;22:00;23:00;4.609,5;1.035;1.196;4.878,75;0;184;10.659,75;15.237;4.981,75;1.944,5;910,5;3.200,75
01.01.2016;23:00;00:00;4.586,5;1.051,5;1.453,25;5.455,75;0;184;10.640,75;14.861,25;4.180,25;1.945,25;566,25;3.144,75
02.01.2016;00:00;01:00;4.556,5;990;1.661,25;5.669,5;0;184;10.619,25;14.222,75;3.626,5;1.918,25;101,75;2.995,75
02.01.2016;01:00;02:00;4.585;1.007,5;2.170;6.515;0;184;10.651,5;13.249,25;3.060,75;1.924,75;83,25;3.220,75
02.01.2016;02:00;03:00;4.581,5;994,25;2.517,75;8.011,75;0;168,75;10.477,25;11.847,5;2.998,5;1.778,75;32;3.237,75
02.01.2016;03:00;04:00;4.549,25;992,75;2.737,5;9.197;0;150;10.272,25;10.299;2.854,5;1.651,25;54,5;3.343,75
02.01.2016;04:00;05:00;4.552,5;1.019;2.790,5;10.470,25;0;149,5;10.326,25;9.808,75;2.891,5;1.623,75;26,75;3.057,75
02.01.2016;05:00;06:00;4.566,75;1.031,25;2.818,25;11.820,5;0;149;10.258;10.002,5;2.934,5;1.654,5;97,75;3.087
02.01.2016;06:00;07:00;4.564,25;1.002,5;2.819,75;13.009,75;0;149;10.059,75;9.834,5;3.031;1.687,25;102,25;3.239,5
02.01.2016;07:00;08:00;4.564,25;1.045,5;2.808,25;13.735,75;0;150,75;10.372;10.419;2.995,75;1.738,25;248,75;3.453,75
02.01.2016;08:00;09:00;4.600;1.082,5;2.813;14.359;106,25;179,25;10.496;11.129,5;3.132,5;1.925,25;597,5;3.669,25
02.01.2016;09:00;10:00;4.580;1.064,75;2.798,5;14.934,5;592,75;183,75;10.441,5;13.682;3.201,75;2.038,25;648,5;3.737,75
02.01.2016;10:00;11:00;4.592,25;1.088;2.778,5;15.458,25;1.341,25;180;10.344,75;14.012;3.380;2.060,5;1.001,5;3.754
02.01.2016;11:00;12:00;4.609,5;1.078,75;2.774,75;15.814,5;1.865,5;178,75;10.363;13.889,75;3.680,5;2.030,5;1.069,5;3.823,75
02.01.2016;12:00;13:00;4.617;1.114;2.773,5;15.936,5;2.043;176,75;10.412,25;13.627,5;3.875,25;2.014,25;850,75;3.987,5
02.01.2016;13:00;14:00;4.605;1.082,25;2.763,75;15.964,25;1.868,5;175;10.422,5;13.406;3.771,5;1.985;802,25;4.159,75
02.01.2016;14:00;15:00;4.601,25;1.107,25;2.768,75;16.208,75;1.177,25;175;10.285,75;13.274,25;3.694;1.997,5;720;3.513,25
02.01.2016;15:00;16:00;4.593,75;1.020;2.777,5;16.459,5;381,75;174,25;10.285,5;13.211;3.615,75;2.046,5;517,5;3.766,5
02.01.2016;16:00;17:00;4.632;1.066;2.755;16.975,25;27,25;173;10.287,75;13.245,25;3.790;2.091,5;1.489,5;4.145
02.01.2016;17:00;18:00;4.632;1.049,25;2.738,25;17.637,75;0;173;10.447;13.112,25;4.070,25;2.187,75;1.853,5;4.399
02.01.2016;18:00;19:00;4.633,25;1.045,25;2.733,75;18.019,75;0;175;10.328,75;13.384,5;3.792,75;2.173,5;2.214;4.513,75
02.01.2016;19:00;20:00;4.640;1.026,25;2.732,75;17.967,75;0;176;10.279,25;13.433,25;3.587,5;2.161,5;2.643;4.045,5
02.01.2016;20:00;21:00;4.614,5;1.042,75;2.738,5;17.538,75;0;177;10.344,5;13.296,5;3.431;2.085,75;1.624,5;3.356,5
02.01.2016;21:00;22:00;4.591,25;1.010,25;2.732,5;17.076,25;0;177;10.330,5;13.356;3.324,5;2.025,25;940;3.218,75
02.01.2016;22:00;23:00;4.579,75;1.066,5;2.727;16.277,5;0;177;10.336;13.946,5;3.269;2.018,5;1.572,25;3.045,75
02.01.2016;23:00;00:00;4.580;1.058,25;2.728,75;16.562,5;0;178;10.363,5;13.864,5;2.662,5;2.005;249,25;2.707
03.01.2016;00:00;01:00;4.575;1.063;2.719,25;16.649;0;170,5;10.490,25;11.453,75;2.188,5;1.922,25;206,75;2.539
03.01.2016;01:00;02:00;4.559,75;1.042,75;2.704;16.352;0;167;10.517,75;10.506;2.131,75;1.914,75;95,5;2.824,5
03.01.2016;02:00;03:00;4.495,5;1.022,25;2.689;16.423,75;0;166;10.497,25;10.480;2.162,25;1.922,5;37,25;2.682,75
03.01.2016;03:00;04:00;4.473,75;1.029,25;2.691,75;16.238,25;0;164;10.493,75;10.362;2.169,5;1.886,25;8;2.736,5
03.01.2016;04:00;05:00;4.475;1.049,5;2.690;16.037,75;0;164;10.494,75;10.246,25;2.250,5;1.901;12;2.556,75
03.01.2016;05:00;06:00;4.482;1.034,75;2.679,75;15.998;0;164;10.492,25;10.141,25;2.286;1.890,25;75,5;3.100,5
03.01.2016;06:00;07:00;4.494,5;1.022;2.674,75;16.187,25;0;164;10.453,25;10.067,5;2.268;1.898,5;69,75;3.377,5
03.01.2016;07:00;08:00;4.545,5;1.073,75;2.676,75;15.918,5;0;163,25;10.454;10.056,25;2.327;1.915,75;218,75;3.211
03.01.2016;08:00;09:00;4.532,5;1.071,5;2.683,25;15.505,25;66,25;162,75;10.390,5;11.502,5;2.410,25;1.962,5;210,25;3.029
03.01.2016;09:00;10:00;4.526,5;1.072,25;2.672,25;14.962,5;637,75;177;10.465;12.560,75;2.489,75;2.096;200,75;2.985,75
03.01.2016;10:00;11:00;4.538,25;1.069,75;2.666;14.485,75;1.647,5;179,25;10.550,5;13.126,75;2.773,75;2.071,75;375;3.719,5
03.01.2016;11:00;12:00;4.555,25;1.094;2.655,25;13.450,75;2.621;180,75;10.508;13.791,75;2.947,75;2.097,75;640;3.487,75
03.01.2016;12:00;13:00;4.560,25;1.072,5;2.666;12.437,75;3.051;181;10.546,25;13.985,75;2.979,25;2.104,25;737,5;3.476,75
03.01.2016;13:00;14:00;4.564,25;1.074,5;2.675;12.134,25;2.908,5;181;10.544,5;14.369,25;3.107,25;2.110,5;874,75;2.714,5
03.01.2016;14:00;15:00;4.576,5;1.080;2.591;12.176;1.880;181;10.541;14.507,5;3.341,75;2.120,25;904;2.825,75
03.01.2016;15:00;16:00;4.580;1.090,75;2.534,25;12.788,25;658,5;181;10.513;14.943;3.471,5;2.108;498;2.826,5
03.01.2016;16:00;17:00;4.595,5;1.127,25;2.570;13.274,75;48;182;10.439,75;14.848,75;3.935,5;2.155,75;3.150,5;2.844,75
03.01.2016;17:00;18:00;4.581,75;1.054,25;2.600,5;14.156,75;0;182;10.470,5;14.362,5;4.507,25;2.164,5;3.555,25;2.962,25
03.01.2016;18:00;19:00;4.580;1.040,25;2.540,5;15.208,75;0;183,25;10.530,25;14.563,75;4.303;2.171,5;2.253,5;3.362,25
03.01.2016;19:00;20:00;4.598,5;1.046,5;2.525;15.556,5;0;184;10.500;14.601,75;4.266;2.197,75;1.686,5;3.611
03.01.2016;20:00;21:00;4.601,5;1.064,75;2.538,5;15.639,5;0;184;10.531;14.706,5;4.112,25;2.165,25;1.348,75;3.680,5
03.01.2016;21:00;22:00;4.595,75;1.094,25;2.548,25;15.451,25;0;184;10.453;14.778,5;3.890;2.104,5;1.006,75;3.613,75
03.01.2016;22:00;23:00;4.559,25;1.134;2.568,5;14.845;0;184;10.466;15.305,5;3.616;2.090,75;974;3.610
03.01.2016;23:00;00:00;4.543;1.196,5;2.587,25;14.630,25;0;173,75;10.443,25;15.349;3.634,25;2.014;212,5;3.291,5
04.01.2016;00:00;01:00;4.531,25;1.128;2.601;14.276,5;0;167;10.447;14.236,25;2.994;1.998,75;18,25;3.211,75
04.01.2016;01:00;02:00;4.493,25;1.134;2.600;13.560,25;0;163,5;10.432,25;13.146,75;3.203,75;1.986,5;17,5;3.625,5
04.01.2016;02:00;03:00;4.486,5;1.121,25;2.603,25;12.938;0;166,5;10.425;12.521,75;3.277,5;2.042,5;16,25;3.743,25
04.01.2016;03:00;04:00;4.486,5;1.111,25;2.604,25;12.282;0;170;10.311,25;12.181;3.520;2.071,25;15,25;3.456,25
04.01.2016;04:00;05:00;4.479,25;1.168;2.612,25;11.536,5;0;170;10.259,5;11.843,25;4.704;2.144,5;98,25;3.544,75
04.01.2016;05:00;06:00;4.502,75;1.149,5;2.618;11.068,25;0;173,25;10.150;13.878;5.594,25;2.326,5;640,75;4.367,25
04.01.2016;06:00;07:00;4.505,25;1.134,5;2.637;11.216,5;0;177;10.187;15.332;6.918,5;2.524,25;413;5.328
04.01.2016;07:00;08:00;4.533,25;1.191,5;2.661,75;10.956,75;0;183,25;10.566,75;16.403,25;8.832;2.750,75;2.391,75;6.011,5
04.01.2016;08:00;09:00;4.568;1.169,75;2.672,5;10.728,25;71;183,5;10.601;16.908,75;10.704;3.228,25;2.683,75;6.512,5
04.01.2016;09:00;10:00;4.580;1.182,5;2.664,75;10.116,25;532,5;185,25;10.610,5;17.154,5;11.374;3.858,75;3.339,75;6.717,75
04.01.2016;10:00;11:00;4.580,5;1.267;2.669;9.344,75;1.349,75;182;10.605,5;17.187;11.998;4.197,75;3.052,75;6.805,25
04.01.2016;11:00;12:00;4.590,25;1.279,25;2.672,75;8.521,25;1.998,25;181,75;10.614,25;17.076,25;12.573,75;4.491,75;2.003,5;6.883,25
04.01.2016;12:00;13:00;4.600,75;1.301,25;2.670;8.095,5;2.231;182,25;10.600,5;16.610,75;12.333;4.583,75;2.810,25;6.826,25
04.01.2016;13:00;14:00;4.584;1.321;2.671,75;7.626,5;2.005,25;183;10.602,5;16.619,25;12.273;4.928;2.889,75;6.762,75
04.01.2016;14:00;15:00;4.581;1.321;2.681;7.608;1.297,5;183;10.603,75;16.599;12.451,5;4.928,25;1.885,75;6.244,25
04.01.2016;15:00;16:00;4.589,75;1.315,25;2.688,75;7.815,75;536,25;183;10.602,25;16.848,5;12.521,25;4.773,5;1.773;6.173
04.01.2016;16:00;17:00;4.607,25;1.325,25;2.676,75;8.045,25;57,5;183;10.581,5;16.779;12.697,25;4.902,5;1.731,75;6.346
04.01.2016;17:00;18:00;4.630,25;1.377,75;2.688,5;8.618,25;0;183;10.569,75;16.748,75;12.746,25;5.233,25;1.733,25;6.899,25
04.01.2016;18:00;19:00;4.639,5;1.298,75;2.682;8.783,75;0;183;10.572;17.074;12.988,5;5.144,5;1.740;6.873,75
04.01.2016;19:00;20:00;4.640;1.271,5;2.690,25;8.642,25;0;183;10.557,25;17.128,5;13.473;4.830;888,25;6.719,5
04.01.2016;20:00;21:00;4.635,5;1.269,25;2.694,25;8.448;0;183;10.550,5;17.273,5;13.704;3.963;871,5;6.137,75
04.01.2016;21:00;22:00;4.617;1.253;2.695;8.063,5;0;183;10.554,75;17.352,5;13.413,75;3.540,5;534,25;5.678
04.01.2016;22:00;23:00;4.586,75;1.261,75;2.693;7.720,75;0;183;10.543,25;17.183,25;12.816,25;2.607,25;282,75;5.330,25
04.01.2016;23:00;00:00;4.570;1.284,25;2.694,5;7.449,75;0;183;10.552;16.921;11.046;2.483,25;206,5;4.407,25
05.01.2016;00:00;01:00;4.548;1.302;2.695,25;7.299,25;0;184;10.548;16.853,25;9.541,75;2.292,75;129,25;4.038
05.01.2016;01:00;02:00;4.520,75;1.330,5;2.685,5;7.080,25;0;184,75;10.562,25;16.521,25;8.649,75;2.298,25;14,75;3.653,25
05.01.2016;02:00;03:00;4.544,75;1.311,75;2.693,25;7.006,25;0;184,5;10.554;16.503;7.417,25;2.292,25;6,25;4.016
05.01.2016;03:00;04:00;4.536,5;1.318,25;2.695,75;6.895,75;0;184,75;10.555,75;16.171,25;6.996,5;2.291,5;5;3.981,25
05.01.2016;04:00;05:00;4.549,25;1.329,5;2.698,5;6.894,25;0;184;10.541;16.820;7.340;2.351;5,75;3.931,75
05.01.2016;05:00;06:00;4.561,5;1.315,25;2.705;7.051,5;0;184,75;10.537,25;17.269,5;8.972;2.438,25;116,5;4.160,5
05.01.2016;06:00;07:00;4.555,75;1.282,75;2.699;7.109,5;0;184,75;10.569,5;17.210,25;11.644;2.777;323,75;5.112,75
05.01.2016;07:00;08:00;4.564,75;1.209,25;2.692;7.101;0;183,75;10.606,75;17.211,75;13.905,75;3.273;1.083;6.061,75
05.01.2016;08:00;09:00;4.586,25;1.217;2.695,25;7.067,5;75,5;183,25;10.604,75;17.307,25;14.754,25;3.517,25;1.376;6.519,25
05.01.2016;09:00;10:00;4.561;1.218,5;2.659,75;7.041;602,75;184,25;10.610,25;17.198,75;15.034;3.464;1.212,5;6.365,75
05.01.2016;10:00;11:00;4.568,5;1.216,25;2.602,25;6.926;1.670,25;184;10.606;16.965,5;15.231,25;3.451,25;1.571;6.361,75
05.01.2016;11:00;12:00;4.581,25;1.207,5;2.540,5;6.675,75;2.496,75;183,25;10.604,25;16.526,25;15.444;3.523,25;1.378,5;6.302,5
05.01.2016;12:00;13:00;4.599,25;1.199,25;2.528,5;6.452,5;2.936,5;183;10.597,25;16.577;15.541;3.616,5;1.288,25;6.335,75
05.01.2016;13:00;14:00;4.597,5;1.189,25;2.520,5;6.356,5;2.422,75;183;10.595,25;16.566,75;15.685,75;3.632,5;1.135;6.409,5
05.01.2016;14:00;15:00;4.598,25;1.179,5;2.531,5;6.319,5;1.610,5;183;10.601;16.550,75;15.477;3.675,5;1.750,5;6.237
05.01.2016;15:00;16:00;4.606,25;1.211,75;2.512,5;6.467,75;673,25;183;10.602;16.122,75;15.502,75;3.707,5;2.472,75;6.320
05.01.2016;16:00;17:00;4.636,25;1.387,75;2.511;6.459,75;62,25;183;10.603;15.629,75;15.497,25;4.146,25;2.994,5;6.379,25
05.01.2016;17:00;18:00;4.650,25;1.346,75;2.526,75;6.587,5;0;183;10.597,5;15.549;15.759,75;4.478,75;3.213;6.699,25
05.01.2016;18:00;19:00;4.655,25;1.304,75;2.559;6.736;0;183;10.602,25;15.579,75;15.786,25;4.409,5;2.663,75;6.744,5
05.01.2016;19:00;20:00;4.636,75;1.315,5;2.600,5;6.557;0;183;10.593,25;15.491;15.800,75;4.138,25;2.346;6.876
05.01.2016;20:00;21:00;4.598,5;1.233,5;2.564,25;6.460,5;0;183,25;10.591;15.151,5;15.560,25;3.875,5;1.125;6.752,25
05.01.2016;21:00;22:00;4.581,5;1.215,25;2.542,5;6.211,5;0;183,75;10.589,25;15.076;15.250,5;3.208,25;364,25;6.472,25
05.01.2016;22:00;23:00;4.537,5;1.214,25;2.531,75;6.053,5;0;184;10.594;14.957;14.529,5;2.944,75;265,25;5.844,5
05.01.2016;23:00;00:00;4.497,5;1.236;2.496,5;6.076,25;0;183,25;10.574,5;15.093,5;13.329,25;2.411;408,75;5.375,75
06.01.2016;00:00;01:00;4.467,75;1.205;2.499;5.872,75;0;183,25;10.567,5;15.224,75;11.808,25;2.378,75;54,75;4.583,75
